"age","anxi","artgluctot","attachphone","avoid","cbt","csi","DEQ","DIDF","draw","eatdrink","endtime","eng","EOT","exercise","filter_.","german","gluctot","health","heightm","home","humid","id","langfamily","mand","meds","mintemp","monog","norweg","nostalgia","nwsize","onlineid","pol","portuguese","romantic","seconds","selfc","serb","sex","sexpref","sinod","smoke","socialembedded","spanish","stress","turk","urald","weight"
1985,0.644087996194447,0,2.22222222222222,0.682428339037531,36.95,7,39.911697387695,2.18181818181818,0.383903726469725,1,"10:27:15",0,2,2,1,0,0,4,1.64,4.11111111111111,71,614,2,0,2,7,6,0,3.5,18,3.27272727272727,0,0,1,37635,2.76923076923077,0,2,1,0,1,1,0,3.21428571428571,1,1,54
1995,-0.150182548706973,0,3.22222222222222,-0.382282440587873,36.25,8,39.911697387695,1.72727272727273,0.384269207250327,1,"10:56:55",0,2.2,2,1,0,7,4,1.72,1.88888888888889,60,616,2,0,2,9,6,0,4.66666666666667,24,3,0,0,1,39415,3.92307692307692,0,1,1,0,1,3,0,2.35714285714286,1,1,74
1996,-0.668344542407753,0,3,-1.1817826851081,36.3,7,51.75,1.81818181818182,0.38465064112097,1,"8:23:29",1,1.6,2,1,0,4,4,1.7,4.44444444444444,74,618,1,0,2,2.77777777777778,6,0,5.33333333333333,24,3.18181818181818,0,0,1,30209,2.84615384615385,0,2,1,0,2,4,0,2.78571428571429,0,0,53
1995,0.0403310051829957,0,2.44444444444444,-0.775236623060191,36.7,9,30.580093383789,2.45454545454545,0.384782949928194,1,"10:27:16",0,2.8,2,0,0,9,2,1.73,4.88888888888889,66,620,3,1,2,13,7,0,2.83333333333333,26,1.09090909090909,0,0,2,37636,2.76923076923077,0,2,1,1,2,3,0,2.78571428571429,0,0,60
1994,-0.147946383524202,0,3,0.082468321739087,36.55,9,39.142196655273,3.18181818181818,0.386555425357074,1,"11:15:57",0,2,2,0,0,4,4,1.6,3.33333333333333,53,624,3,1,2,5,7,0,4.5,30,2.54545454545455,0,0,2,40557,3.46153846153846,0,2,1,1,2,3,0,2.35714285714286,0,0,56
1994,-0.92355993262331,0,2.55555555555556,-0.352356165851526,35.35,6,39.911697387695,2.09090909090909,0.388322767335922,1,"11:24:29",0,1.4,2,1,0,18,3,1.72,3.22222222222222,59,626,2,0,2,2,6,0,3.66666666666667,30,2.09090909090909,0,0,1,41069,3.69230769230769,0,2,1,0,1,3,0,2.5,1,1,59
1991,0.741652038952829,0,3.33333333333333,-0.00119091511635128,35.9,7,39.911697387695,2.18181818181818,0.392089262139052,1,"10:19:21",0,2.4,2,0,0,0,4,1.71,4.11111111111111,78,630,2,0,2,8,4,0,7,10,3.27272727272727,0,0,2,37161,3.92307692307692,0,1,2,0,2,2,0,2.57142857142857,1,1,71
1989,0.0867384600571081,0,4.44444444444444,-0.135208590891066,36.2,7,51.75,3.54545454545455,0.394260790664703,1,"8:06:22",1,3.4,2,1,0,0,3,1.7272,4.44444444444444,71,632,1,0,2,1.66666666666667,7,0,5.33333333333333,12,3.81818181818182,0,0,1,29182,2.38461538461538,0,1,1,0,2,1,0,3.28571428571429,0,0,80
1998,0.651309858517116,0,2.66666666666667,0.630827999341608,36.7,9,54.350006103516,2.63636363636364,0.394890720956028,1,"10:07:26",0,2.2,2,0,0,16,3,1.73,3.66666666666667,85,634,1,0,2,0,6,0,6,15,2.36363636363636,1,0,2,36446,3.15384615384615,0,2,1,0,2,2,0,2.64285714285714,0,0,58
1996,0.520172025006262,0,3.77777777777778,-0.331527589781715,36.4,6,44.818603515625,1.63636363636364,0.396625916007906,1,"10:47:36",0,2.6,2,0,0,2,3,1.67,5,75,636,1,0,1,4,7,0,7,8,3.54545454545455,0,0,2,38856,3.69230769230769,1,2,1,0,2,1,0,3.35714285714286,0,0,58
1995,0.374993372990193,0,3.55555555555556,-0.235997177520649,36.75,9,39.928894042969,3.45454545454545,0.396919723600149,1,"10:35:52",0,3,2,1,0,2,2,1.56,4,21,638,3,1,2,11,7,0,5.5,15,3.45454545454545,0,0,1,38152,2.76923076923077,0,2,1,1,2,1,0,2.85714285714286,0,0,48
1996,0.191255694790248,0,1.88888888888889,0.299372737884308,36.6,8,38.716705322266,3.72727272727273,0.397548833396286,1,"11:33:16",0,2,2,0,0,2,3,1.49,3.77777777777778,73,640,1,0,2,13,3,0,4.5,27,2.81818181818182,0,1,2,41596,2.92307692307692,0,2,1,0,2,3,0,3.21428571428571,0,0,46
1996,0.315252316519014,2,2.55555555555556,0.55773333290906,36.75,7,44.818603515625,3.36363636363636,0.399616393260658,1,"13:29:26",0,3.2,2,0,0,12,2,1.84,4.55555555555556,83,642,1,0,2,4,7,0,6.16666666666667,21,2.63636363636364,0,0,2,48566,2.92307692307692,1,1,1,0,2,2,0,3.71428571428571,0,0,72
1993,-0.358305181288346,0,3.44444444444444,0.320712792052341,36.15,6,1.2931060791016,3.36363636363636,0.402881287503988,1,"10:35:49",1,2.8,2,1,0,0,4,1.72,3.66666666666667,71,646,1,0,2,26,6,0,3.66666666666667,21,2.90909090909091,0,0,1,38149,3.30769230769231,0,1,1,0,2,4,0,2.57142857142857,0,0,64
1983,-0.303952199426221,2,3.33333333333333,-0.561088696236558,36.6,8,47.36669921875,2.09090909090909,0.410547096282244,1,"11:06:25",0,2.6,2,1,1,6,3,1.7,3.88888888888889,76,660,1,0,2,4,7,0,6.16666666666667,23,2.90909090909091,0,0,1,39985,2.92307692307692,0,2,1,0,1,1,0,2.92857142857143,0,0,65
1996,0.996288518487712,24,3.55555555555556,0.504242783688413,36.7,8,52.25,4,0.41085314983502,1,"15:40:12",0,2.8,2,1,0,4,2,1.64,3,55,662,1,0,1,-3,7,0,5.6,13,3.81818181818182,1,0,1,56412,2.53846153846154,0,2,1,0,1,1,0,3.71428571428571,0,0,58
1951,-0.683682986861418,0,2.66666666666667,0.132802870768457,35.6,7,51.656600952148,2.18181818181818,0.412156439851969,1,"9:58:08",0,2.2,2,1,1,0,4,1.78,4.33333333333333,59,664,1,0,2,2,7,0,4,28,1.09090909090909,0,0,1,35888,3.15384615384615,0,1,1,0,2,2,0,2.28571428571429,0,0,105
1986,-0.0150312603431525,0,1.11111111111111,-0.250924395527507,36.7,9,44.818603515625,2,0.412723572459072,1,"11:48:37",0,2.2,2,1,0,0.01,3,1.7,2.88888888888889,44,666,1,0,2,12,6,0,2.16666666666667,28,1.81818181818182,0,0,1,42517,3.61538461538462,1,2,1,0,1,1,0,3.14285714285714,0,0,55
1993,-0.0435943792147002,0,3,0.905014503052886,36.35,6,1.2931060791016,3.27272727272727,0.414288518019021,1,"10:30:54",1,3.4,2,1,0,0,2,1.76,5,70,668,1,0,2,26,4,0,4,8,2.09090909090909,0,0,1,37854,2.46153846153846,0,1,1,0,1,1,0,3.21428571428571,0,0,63
1996,-0.127991952684209,0,3.77777777777778,-0.122377872189759,36.6,6,1.2931060791016,3.63636363636364,0.417290156707168,1,"10:19:23",1,3,2,1,0,0,3,1.69,4,70,672,1,0,2,26,7,0,5.83333333333333,17,3.45454545454545,0,0,1,37163,2.92307692307692,0,2,1,0,2,3,0,3.14285714285714,0,0,56
1994,-0.7347690904083,0,2.88888888888889,-0.608044949892158,36.6111111111111,8,37.496002197266,2.18181818181818,0.418153751175851,1,"9:45:50",1,3,2,1,0,0,4,1.6256,4,87,674,1,0,1,13.3333333333333,6,0,6,25,3.09090909090909,0,0,1,35150,3.61538461538462,0,2,1,0,2,1,0,2.5,0,0,56.8181818181818
1993,-0.302796462751809,0,1.55555555555556,-0.611041129687271,36.1666666666667,8,37.553802490234,2.63636363636364,0.421871742233634,1,"9:49:46",1,2.6,2,1,0,0,3,1.5494,4.11111111111111,84,678,1,0,2,13.8888888888889,1,0,2.66666666666667,28,2.27272727272727,0,0,1,35386,2.92307692307692,0,2,3,0,2,4,0,1.92857142857143,0,0,60
1996,-0.534059692043759,0,1.22222222222222,-0.990018514413001,36.5,8,39.911697387695,1,0.423970701638609,1,"9:41:37",0,1,2,1,0,4,4,1.73,3.88888888888889,71,680,2,0,2,8,5,0,1.66666666666667,42,1.45454545454545,0,0,1,34897,4.15384615384615,0,2,2,0,2,4,0,1.5,1,1,55
1994,0.544025452668019,0,4.11111111111111,-0.0059807520167403,36.8055555555556,8,37.552200317383,2.36363636363636,0.425869268830866,1,"22:31:47",1,2.8,2,0,0,1,4,1.7272,5,81,682,1,0,2,14.4444444444444,1,0,4.5,22,2.90909090909091,0,0,2,81107,2.61538461538462,0,2,1,0,2,2,0,2.42857142857143,0,0,54.5454545454545
1997,0.232058352003705,0,4,-0.519944737756974,36.3,7,39.911697387695,2.81818181818182,0.429256814997643,1,"9:45:43",0,2,2,1,0,0,3,1.65,4.66666666666667,70,684,2,0,2,3,7,0,5.16666666666667,27,3.81818181818182,0,0,1,35143,3.30769230769231,0,2,1,0,2,3,0,2.71428571428571,1,1,54
1994,-1.02550527270432,0,3.33333333333333,-1.02074301871703,36.9444444444444,6,1.2931060791016,2.36363636363636,0.429569622967392,1,"10:39:31",1,2.2,2,1,0,0,4,1.66,4.33333333333333,71,686,1,0,2,26,7,0,3.66666666666667,18,3.18181818181818,0,0,1,38371,2.61538461538462,0,2,1,0,1,3,0,2.42857142857143,0,0,72
1992,-0.847283916119324,0,2.55555555555556,-0.932201070159818,36.315,7,48.149993896484,1.72727272727273,0.430279093328863,1,"10:56:01",0,2,2,1,1,2,3,2.04,4.88888888888889,95,688,1,0,2,-1,6,0,2.5,18,1.54545454545455,0,0,1,39361,3,0,1,1,0,2,2,0,2.42857142857143,0,0,105
1991,-0.0440463534192507,0,1.33333333333333,-0.166859562496074,36.335,8,44.818603515625,2.63636363636364,0.435015491209924,1,"10:49:27",0,2.4,2,1,0,0,4,1.9,3.66666666666667,95,692,1,0,2,11,6,0,3.5,16,1,0,0,1,38967,3.15384615384615,1,1,1,0,1,2,0,2.64285714285714,0,0,98
1996,-0.555455145470417,0,2.55555555555556,1.35338067520861,36.4444444444444,7,34.4329071,2.36363636363636,0.435953019186854,1,"11:19:00",1,2,1,0,0,0,4,1.7018,4.33333333333333,83,694,1,0,1,11.1111111111111,7,0,3.5,21,2.18181818181818,0,0,2,40740,3.15384615384615,0,2,1,0,2,4,0,3.71428571428571,0,0,62.7272727272727
1990,0.23617157387208,0,2.44444444444444,0.781286763303217,35.85,6,50.917098999023,1.90909090909091,0.439119013026357,1,"10:56:15",1,2.4,2,0,0,0,5,1.83,4.22222222222222,60,698,1,0,2,3,6,0,5.66666666666667,10,2,0,0,2,39375,2.46153846153846,0,1,1,0,2,2,0,2.42857142857143,0,0,114
1997,1.73822894661078,0,4.44444444444444,-0.0697534951429531,36.15,7,49.436096191406,4.63636363636364,0.440272224601358,1,"9:37:05",0,1.6,2,0,1,4,4,1.7,4,68,700,1,0,1,1,7,0,6.83333333333333,22,3.81818181818182,0,0,2,34625,1.92307692307692,0,2,1,0,2,3,0,4,0,0,76
1981,0.304538924984005,7,2.44444444444444,-0.149159642755518,36.65,7,47.025894165039,2.18181818181818,0.440535434987396,1,"11:07:06",0,2.2,2,0,1,5,3,1.7,4.77777777777778,70,702,1,0,2,1,6,0,4.83333333333333,30,2,0,0,2,40026,2.84615384615385,0,2,1,0,1,1,0,3.14285714285714,0,0,71
1992,-0.012712172304043,0,2,-0.508322891357772,36.25,8,50.083297729492,1.81818181818182,0.44155256729573,1,"10:02:20",0,1,2,0,1,2,5,1.65,3.77777777777778,64,704,1,0,2,4,1,0,5.33333333333333,24,3.36363636363636,0,0,2,36140,3.76923076923077,0,2,3,0,2,2,0,2.57142857142857,0,0,60
1995,0.0326187019203686,0,2.77777777777778,-0.0521444154420877,36.7,7,1.2931060791016,2.09090909090909,0.441912280861288,1,"11:04:21",1,2.2,2,0,0,0,4,1.76,4,79,706,1,0,2,26,6,0,4.66666666666667,23,2.81818181818182,0,0,2,39861,4.15384615384615,0,2,1,0,2,2,0,2.71428571428571,0,0,54.5
1996,1.08681802591481,0,2.55555555555556,0.948035888097922,36.39,7,37.552597045898,1.18181818181818,0.44338540174067,1,"10:54:19",1,1.4,2,0,0,0,4,1.7526,4,94,710,1,0,2,13.3333333333333,7,0,5,26,1,0,0,2,39259,1.84615384615385,0,2,1,0,2,2,0,2.71428571428571,0,0,70.4545454545455
1995,-0.0453942659204513,0,3.11111111111111,-0.554741684462235,37.1111111111111,8,34.4329071,2.72727272727273,0.444337018765509,2,"11:51:00",1,2,2,1,0,8,4,1.7018,3.77777777777778,60,712,1,0,1,9.44444444444444,6,0,5.5,29,3.45454545454545,0,0,1,42660,3.07692307692308,0,2,1,0,2,3,0,2.92857142857143,0,0,63.6363636363636
1973,-0.266326946450062,0,3.33333333333333,-0.0321970836685399,36.55,7,51.75,3.54545454545455,0.445638875942677,1,"8:28:57",1,2.4,2,0,0,1,1,1.7526,3.55555555555556,89,716,1,0,1,-1.66666666666667,6,0,6.33333333333333,17,2.54545454545455,0,0,2,30537,2.76923076923077,0,1,1,0,1,2,0,3.07142857142857,0,0,109
1993,0.834236991879661,0,2.55555555555556,-0.183881507310454,36,7,51.233306884766,2.36363636363636,0.445862961933017,1,"10:35:34",0,2,2,1,1,1,3,1.6,3,83,718,1,0,2,0,6,0,5.83333333333333,13,2.54545454545455,0,0,1,38134,2.61538461538462,0,2,1,0,2,3,0,3.42857142857143,0,0,55
1994,0.108567570495057,0,2.88888888888889,-0.930571980675805,36.0277777777778,9,39.343002319336,1.45454545454545,0.448209238238633,1,"9:44:49",1,1.4,2,1,0,10,4,1.6002,4.11111111111111,92,722,1,0,2,12.2222222222222,7,0,6.5,37,3.45454545454545,0,0,1,35089,3,0,2,1,0,2,2,0,2.64285714285714,0,0,56.8181818181818
1996,0.681044133672554,0,3.44444444444444,0.110600832119504,36.4,9,30.580093383789,3,0.449909225106239,1,"9:38:08",0,3.2,2,0,0,0,2,1.66,4.22222222222222,82,724,3,1,2,12,7,0,4.33333333333333,14,3.36363636363636,0,0,2,34688,2.23076923076923,0,2,1,1,2,1,0,3.28571428571429,0,0,60
1992,-0.315190389197889,2,2.33333333333333,-0.674848149294917,36.3888888888889,8,38.43359375,2.27272727272727,0.451484700199217,1,"10:38:39",1,1.8,2,1,0,0,3,1.6002,4.11111111111111,88,726,1,0,2,5.55555555555556,7,0,4,24,1.54545454545455,0,0,1,38319,3.53846153846154,0,2,1,0,2,2,0,2.57142857142857,0,0,57.2727272727273
1996,-0.971327930117665,0,2.77777777777778,-0.375279608085647,36.2,6,39.911697387695,2.18181818181818,0.4534573815763,1,"10:58:39",0,3,2,1,0,22,4,1.7,4.44444444444444,72,728,2,0,2,8,4,0,5,19,3.63636363636364,0,0,1,39519,3.07692307692308,0,1,1,0,1,3,0,2.14285714285714,1,1,70
1997,0.588065842406467,0,4.11111111111111,0.549819814993955,36.75,7,34.4329071,2.36363636363636,0.453710679430515,1,"10:52:00",1,2.6,2,0,0,1,3,1.6002,4.22222222222222,83,730,1,0,1,13.3333333333333,7,0,6.16666666666667,26,4.18181818181818,0,0,2,39120,2.61538461538462,0,2,1,0,1,4,0,3.42857142857143,0,0,52.2727272727273
1994,0.316443784082481,0,3.22222222222222,-0.713396204145818,36.8,8,59.912704467773,3.18181818181818,0.460843765642494,1,"10:45:30",0,2.4,2,1,0,1,3,1.73,4,96,738,1,0,2,-6,7,1,5.66666666666667,22,2.81818181818182,0,0,1,38730,3.30769230769231,0,2,1,0,2,3,0,2.85714285714286,0,0,63
1995,-0.677127330397188,0,3.11111111111111,-1.19549896585437,36.05,10,50.917098999023,2.09090909090909,0.461020284332335,1,"10:21:49",1,1.6,2,1,0,0,3,1.7,4,60,740,1,0,2,3,7,0,4.83333333333333,34,2.90909090909091,0,0,1,37309,3.76923076923077,0,2,1,0,2,4,0,3,0,0,62
1995,0.11589893233802,0,2.88888888888889,0.0704889933220781,36.05,6,39.911697387695,2.27272727272727,0.46242311457172,1,"10:38:43",0,2.2,2,0,0,0,4,1.87,3.77777777777778,56,742,2,0,2,4,6,0,5,33,2.72727272727273,0,0,2,38323,2.92307692307692,0,1,1,0,1,3,0,2.85714285714286,1,1,65
1987,-0.178809291935819,0,2.88888888888889,-0.410190419340012,36.5833333333333,10,37.619201660156,2.27272727272727,0.46367685450241,1,"9:54:18",1,2,2,1,0,5,3,1.7272,2.33333333333333,82,746,1,0,2,11.1111111111111,7,0,3.33333333333333,37,3.09090909090909,0,0,1,35658,3.61538461538462,0,2,1,0,2,1,0,2.64285714285714,0,0,55.9090909090909
1994,-0.472321621776976,0,2.88888888888889,0.204044276152317,37.05,8,44.870803833008,1.81818181818182,0.466873970814049,1,"9:53:09",0,2,2,1,0,2,4,1.75,3.55555555555556,95,750,1,0,2,11,7,0,3.16666666666667,18,3.27272727272727,0,0,1,35589,2.61538461538462,1,2,2,0,1,2,0,3.07142857142857,0,0,65
1994,0.752339288477137,1,3,0.145832339854855,36.75,9,30.580093383789,3.27272727272727,0.469897487666458,1,"10:50:40",0,2.6,2,0,0,1,2,1.55,3,71,752,3,1,2,16,7,0,5.33333333333333,25,3,0,0,2,39040,2.53846153846154,0,2,1,1,2,2,0,3.28571428571429,0,0,51
1994,-0.441430658245204,0,2.44444444444444,0.527940252802388,36.85,6,1.2931060791016,2.54545454545455,0.479472609236836,1,"9:30:04",1,2.2,2,0,0,0,3,1.71,4.44444444444444,70,762,1,0,2,27,7,0,4.16666666666667,10,2.90909090909091,0,0,2,34204,3.38461538461538,0,2,1,0,2,2,0,3.14285714285714,0,0,53
1966,1.56627274012364,0,1.77777777777778,1.829058088622,36.3611111111111,10,37.751007080078,1,0.479908181354403,1,"11:28:30",1,2.8,2,0,0,0,4,1.5748,5,92,764,1,0,2,10,7,0,1,21,1,0,0,2,41310,3.15384615384615,0,2,1,0,2,1,0,2.42857142857143,0,0,122.727272727273
1996,0.539996101867997,0,4,0.761636655052281,36.4,8,39.911697387695,3.54545454545455,0.482088279910386,1,"9:35:03",0,2.2,2,1,0,8,4,1.62,4,70,766,2,0,2,3,3,0,5.33333333333333,30,3.09090909090909,0,0,1,34503,2.46153846153846,0,2,1,0,1,3,0,3.14285714285714,1,1,52
1994,-0.377532890347785,0,4,-0.199533601289845,36.8333333333333,6,34.4329071,2.27272727272727,0.483888605143875,1,"11:38:00",1,2,2,0,0,4,5,1.7,4.55555555555556,82,768,1,0,1,12.2222222222222,6,0,5.33333333333333,19,4.09090909090909,0,0,2,41880,4,0,1,1,0,2,2,0,2.35714285714286,0,0,65
1994,-0.113757280723825,0,4,0.7686220007167,35.35,6,1.2931060791016,2.72727272727273,0.484131807461381,1,"10:18:17",1,2.6,2,1,0,2,5,1.83,4,70,770,1,0,2,27,7,0,2.16666666666667,13,4,0,0,1,37097,3,0,1,1,0,1,1,0,2.5,0,0,75
1995,0.707613753045672,0,4.66666666666667,0.0784641089168072,36.85,6,1.2931060791016,3.18181818181818,0.485203752294183,1,"9:42:22",1,2.2,2,0,0,4,3,1.66,4.44444444444444,70,772,1,0,2,26,1,0,3.5,24,4.09090909090909,0,0,2,34942,3.15384615384615,0,2,1,0,2,2,0,3.57142857142857,0,0,48
1992,-0.596159392422704,0,2.66666666666667,-0.515617330626684,36.75,10,39.928894042969,2.09090909090909,0.486104913055897,1,"9:38:28",0,2.2,2,1,0,2,3,1.6,4.33333333333333,51,774,3,1,2,7,7,0,5.33333333333333,20,3,0,0,1,34708,3.53846153846154,0,2,1,1,2,2,0,2.5,0,0,52
1994,0.996863028330628,0,3.33333333333333,-0.639313488552399,36.8,9,30.580093383789,3,0.49151084991172,1,"10:57:30",0,3.2,2,0,0,2,3,1.65,4.66666666666667,74,776,3,1,2,16,7,0,6.16666666666667,17,2.18181818181818,0,0,2,39450,2,0,1,1,1,2,3,0,3.5,0,0,61
1994,-0.0239870089145856,0,3.66666666666667,-0.252236120898985,35.75,7,39.911697387695,2.45454545454545,0.491987562738359,1,"10:17:18",0,2.6,2,1,0,2,2,1.7,4.33333333333333,56,778,2,0,1,4,2,0,4.83333333333333,18,3.90909090909091,0,0,1,37038,3.84615384615385,0,2,1,0,2,2,0,3.14285714285714,1,1,68
1995,0.462917183029855,0,4.11111111111111,0.811304024273179,35.9,6,1.2931060791016,2.72727272727273,0.492454439401627,1,"9:36:04",1,2,2,0,0,0,3,1.6,4.77777777777778,71,780,1,0,2,26,3,0,4.33333333333333,25,3.27272727272727,0,0,2,34564,2.53846153846154,0,2,3,0,2,3,0,2.57142857142857,0,0,49
1995,-0.233547858975493,0,2.22222222222222,-0.286407890742477,36.45,7,59.912704467773,3.27272727272727,0.492813989520073,1,"10:17:28",0,2.2,2,1,0,1,3,1.73,4.11111111111111,93,782,1,0,2,0,7,1,2.33333333333333,15,2.36363636363636,0,0,1,37048,3.69230769230769,0,2,1,0,2,3,0,2.78571428571429,0,0,64
1993,-1.41679524340143,0,2.88888888888889,-1.57983930854385,36.05,7,1.2931060791016,1.72727272727273,0.49377621896565,1,"9:27:46",1,1.8,2,1,0,16,4,1.81,3.66666666666667,70,784,1,0,2,27,5,0,5,23,2.36363636363636,0,0,1,34066,3.46153846153846,0,1,1,0,2,3,0,2.28571428571429,0,0,61
1996,0.842236270019582,0,2.88888888888889,0.763447652347675,36.15,7,39.911697387695,3.27272727272727,0.497222313657403,1,"11:14:03",0,2.8,2,1,0,11,4,1.78,3.77777777777778,58,788,2,0,1,7,5,0,5.66666666666667,37,3.18181818181818,0,0,1,40443,3.23076923076923,0,1,1,0,2,3,0,2.42857142857143,1,1,73
1988,-1.10264348515298,0,1.33333333333333,-0.979420011865425,35.8,6,51.371704101562,1.81818181818182,0.499357001390308,1,"11:23:30",0,1.6,2,1,1,2,3,1.72,4.44444444444444,81,790,1,0,2,9,6,0,3.16666666666667,13,1.27272727272727,0,0,1,41010,2.23076923076923,0,2,1,0,2,1,0,3.07142857142857,0,0,75
1993,-0.357903724515361,0,3.77777777777778,0.529312415250765,35.65,9,39.911697387695,3.81818181818182,0.500499043613672,1,"10:58:17",0,3.6,2,1,0,6,4,1.8,5,70,792,2,0,2,3,7,0,6.83333333333333,46,2.72727272727273,0,0,1,39497,1.53846153846154,0,1,4,0,1,4,0,3.28571428571429,1,1,85
1964,0.662662631977923,0,3.11111111111111,0.365938427035259,36.75,8,52.233306884766,2.09090909090909,0.501945283729583,1,"7:43:00",0,2,2,1,0,0,2,1.76,4,79,794,1,0,2,8,5,0,3.6,31,3.54545454545455,1,0,1,27780,3.38461538461538,0,1,1,0,2,2,0,2.57142857142857,0,0,96
1994,0.369277415203671,0,1.11111111111111,-0.331527589781715,36.05,6,44.818603515625,2.90909090909091,0.502893507946283,1,"11:21:04",0,1.8,2,0,0,31,3,1.76,3.88888888888889,53,796,1,0,2,6,7,0,5.66666666666667,12,2.18181818181818,0,0,2,40864,3.23076923076923,1,2,1,0,2,1,0,3.57142857142857,0,0,61
1995,-0.254943418339129,2,3.55555555555556,0.320254539369179,36.3,7,1.2931060791016,2.90909090909091,0.506583624053746,1,"10:32:00",1,3,2,0,0,0,3,1.65,4,70,802,1,0,2,26,7,0,3.83333333333333,21,3,0,0,2,37920,3.07692307692308,0,2,1,0,2,3,0,3.07142857142857,0,0,45
1996,-0.424216889231987,8,4.77777777777778,-0.0832331304373138,36.3,8,44.818603515625,1.45454545454545,0.507409277372062,1,"17:39:48",0,2.4,2,1,0,5,2,1.75,4.11111111111111,50,804,1,0,1,8,3,0,2.16666666666667,35,4.18181818181818,0,0,1,63588,4.76923076923077,1,2,1,0,2,2,0,2.42857142857143,0,0,55
1994,-0.338228550160634,4,2.55555555555556,1.03467961467687,36.9,7,51.75,2.45454545454545,0.507677657995373,2,"7:54:56",1,2.8,2,1,0,0,2,1.6764,1.44444444444444,86,806,1,0,1,0,7,0,5,18,1.81818181818182,0,0,1,28496,2.84615384615385,0,2,2,0,1,2,0,3.71428571428571,0,0,55
1996,-0.278201216291852,4,1.44444444444444,-0.628514946539739,36.65,10,54.360794067383,3.63636363636364,0.508878533262759,1,"12:04:38",0,2.2,2,1,0,6,4,1.76,3.88888888888889,78,808,1,0,2,-3,7,0,5.2,22,1.09090909090909,1,0,1,43478,3.61538461538462,0,2,1,0,2,3,0,2.78571428571429,0,0,53
1996,-1.28414722204508,0,2,-0.992773761412601,36.85,9,50.779403686523,1.72727272727273,0.509219105355442,1,"11:09:06",0,1.8,2,1,1,0,2,1.68,4.22222222222222,92,810,1,0,2,-2,6,0,3,36,1.36363636363636,0,0,1,40146,3.15384615384615,0,2,1,0,2,3,0,2.5,0,0,57
1995,0.0804288806968744,1,3.88888888888889,0.493793848593608,36.05,6,1.2931060791016,2.45454545454545,0.510205144062638,1,"10:48:29",1,1.8,2,0,0,5,2,1.62,4.11111111111111,79,812,1,0,2,26,6,0,5.16666666666667,16,2.18181818181818,0,0,2,38909,2.07692307692308,0,2,4,0,2,2,0,3,0,0,72
1996,-1.20321310491673,0,1.11111111111111,-1.83797752419277,36.45,6,44.818603515625,2.81818181818182,0.510660319589078,1,"11:38:22",0,2.6,2,0,0,2,3,1.79,4.55555555555556,65,814,1,0,2,8,7,0,5,8,1,0,0,2,41902,2.38461538461538,1,1,1,0,2,2,0,3.85714285714286,0,0,60
1996,0.462132493258771,0,3.22222222222222,-0.144931164941212,36.15,7,39.911697387695,3.45454545454545,0.511736425571144,1,"9:45:57",0,2.4,2,1,0,1,4,1.82,3.22222222222222,60,816,2,0,2,9,6,0,4.5,11,2.90909090909091,0,0,1,35157,2.61538461538462,0,1,1,0,2,2,0,3.35714285714286,1,1,80
1997,0.0281639614537621,0,3,0.520247651923404,36.15,7,52.083297729492,3,0.512418150436133,1,"10:29:08",0,2.6,2,0,1,1,4,1.61,3.11111111111111,51,818,1,0,2,-7,7,0,4.5,18,2.09090909090909,0,0,2,37748,2.61538461538462,0,2,1,0,2,3,0,2.57142857142857,0,0,51
1994,-0.0786818112092067,0,3.77777777777778,-0.240283645298665,37,9,39.928894042969,2.27272727272727,0.513439586851746,1,"9:39:57",0,2.4,2,1,0,1,3,1.65,4.77777777777778,22,820,3,1,2,8,5,0,4.66666666666667,13,3,0,0,1,34797,3.30769230769231,0,2,1,1,2,1,0,2.85714285714286,0,0,58
1992,0.694742740827233,0,3.77777777777778,0.3540577074622,36.3,7,1.2931060791016,3.72727272727273,0.514610706828535,1,"10:39:50",1,2.8,2,0,0,9,2,1.68,4,79,822,1,0,2,26,5,0,4.5,13,4,0,0,2,38390,2.76923076923077,0,1,1,0,2,2,0,3.5,0,0,67
1993,0.39651690190907,0,2.66666666666667,0.553907081378241,36.35,8,1.2931060791016,3,0.516083099879324,1,"10:23:40",1,3,2,0,0,0,4,1.64,4,79,826,1,0,2,26,6,0,3,43,2.63636363636364,0,0,2,37420,3.30769230769231,0,1,1,0,2,4,0,3,0,0,56
1959,0.40061994742075,0,3.11111111111111,0.487331858347783,35.75,6,51.75,3.72727272727273,0.517282956745476,1,"9:04:38",1,2.4,2,0,0,1,1,1.85,3.77777777777778,74,828,1,0,1,2.77777777777778,6,0,7,26,3,0,0,2,32678,1.76923076923077,0,1,1,0,2,3,0,3.35714285714286,0,0,140
1994,-0.464615580072967,0,2,-0.0998991416275918,36.795,7,51.335494995117,1.63636363636364,0.518157781567425,1,"10:07:47",0,1.8,2,1,1,4,5,1.7,4.33333333333333,73,830,1,0,2,-4,7,0,4.16666666666667,29,1.63636363636364,0,0,1,36467,4.23076923076923,0,2,1,0,2,3,0,2.5,0,0,56
1994,-0.956106657038566,0,1.66666666666667,-0.48563449347485,36.55,8,39.911697387695,2,0.519214359577745,1,"10:30:41",0,2.2,2,1,0,12,4,1.8,5,49,832,2,0,2,6,6,0,4.5,36,2.09090909090909,0,0,1,37841,2.38461538461538,0,1,1,0,1,4,0,2.28571428571429,1,1,72
